date,time,temperature,feels_like,precip_mm,humidity,visibility,pressure,cloud_cover,wind_speed,month,datetime,hour,day,month_num,hour_sin,hour_cos,month_num_sin,month_num_cos,temp_rolling_mean,temp_rolling_std,temp_lag_24,humidity_lag_24,visibility_cleaned,humidity_cleaned,wind_speed_cleaned,temp_range,dew_point,heat_index,temp_change,pressure_change,humidity_comfort,heat_stress
2024-02-12,12:00,29,32,0.6,69,9,1012,87,2,february,2024-02-12 12:00:00,12,12,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,21.75,4.162461646252335,29.0,67.0,9,69,2,12,22.721911017633463,32.54347754977772,3.0,-2.0,Humid,Extreme Caution
2024-02-12,15:00,26,29,1.6,85,10,1011,71,2,february,2024-02-12 15:00:00,15,12,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,21.75,4.162461646252335,26.0,85.0,10,85,2,12,23.27546591737698,26.0,-3.0,-1.0,Very Humid,Safe
2024-02-12,18:00,24,26,4.4,95,7,1013,74,3,february,2024-02-12 18:00:00,18,12,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,21.75,4.162461646252335,24.0,94.0,7,95,3,12,23.14703991348299,24.0,-2.0,2.0,Very Humid,Safe
2024-02-12,21:00,18,18,0.2,94,9,1015,89,2,february,2024-02-12 21:00:00,21,12,2,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,21.708333333333332,4.196055773934728,19.0,94.0,9,94,2,12,17.018280610061396,18.0,-6.0,2.0,Very Humid,Safe
2024-02-13,00:00,18,18,0.0,93,10,1014,34,3,february,2024-02-13 00:00:00,0,13,2,0.0,1.0,0.8660254037844386,0.5000000000000001,21.708333333333332,4.196055773934728,18.0,93.0,10,93,3,10,16.849352034485644,18.0,,,Very Humid,Safe
2024-02-13,03:00,18,18,0.0,93,10,1013,30,3,february,2024-02-13 03:00:00,3,13,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,21.708333333333332,4.196055773934728,18.0,93.0,10,93,3,10,16.849352034485644,18.0,0.0,-1.0,Very Humid,Safe
2024-02-13,06:00,18,18,0.0,92,10,1014,28,3,february,2024-02-13 06:00:00,6,13,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,21.708333333333332,4.196055773934728,18.0,92.0,10,92,3,10,16.678824728856874,18.0,0.0,1.0,Very Humid,Safe
2024-02-13,09:00,27,30,0.2,74,9,1014,77,2,february,2024-02-13 09:00:00,9,13,2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,21.708333333333332,4.196055773934728,27.0,73.0,9,74,2,10,21.958576346361454,29.196183019111068,9.0,0.0,Very Humid,Caution
2024-02-13,12:00,28,31,0.9,77,10,1012,79,3,february,2024-02-13 12:00:00,12,13,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,21.75,4.255431312120297,27.0,83.0,10,77,3,10,23.579990282302866,31.6466108724446,1.0,-2.0,Very Humid,Caution
2024-02-13,15:00,26,29,1.4,87,10,1011,56,2,february,2024-02-13 15:00:00,15,13,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,21.791666666666668,4.2933636014776,25.0,90.0,10,87,2,10,23.66189655733806,26.0,-2.0,-1.0,Very Humid,Safe
2024-02-13,18:00,24,27,4.3,93,7,1012,76,2,february,2024-02-13 18:00:00,18,13,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,21.791666666666668,4.2933636014776,24.0,93.0,7,93,2,10,22.79484583114301,24.0,-2.0,1.0,Very Humid,Safe
2024-02-13,21:00,21,21,0.0,92,10,1015,77,2,february,2024-02-13 21:00:00,21,13,2,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,21.916666666666668,4.221236854253752,18.0,92.0,10,92,2,10,19.647723467716688,21.0,-3.0,3.0,Very Humid,Safe
2024-02-14,00:00,19,19,0.3,94,9,1013,86,0,february,2024-02-14 00:00:00,0,14,2,0.0,1.0,0.8660254037844386,0.5000000000000001,21.958333333333332,4.185681251150385,18.0,95.0,9,94,1,10,18.010601769687202,19.0,,,Very Humid,Safe
2024-02-14,03:00,20,20,0.0,94,10,1012,39,0,february,2024-02-14 03:00:00,3,14,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,22.041666666666668,4.122885931698459,18.0,96.0,10,94,1,10,19.00289313076389,20.0,1.0,-1.0,Very Humid,Safe
2024-02-14,06:00,23,25,0.0,92,10,1013,24,1,february,2024-02-14 06:00:00,6,14,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,22.291666666666668,3.9834349025920304,17.0,95.0,10,92,1,10,21.62678934002017,23.0,3.0,1.0,Very Humid,Safe
2024-02-14,09:00,29,32,0.2,70,9,1014,70,2,february,2024-02-14 09:00:00,9,14,2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,22.583333333333332,4.210924370963102,22.0,90.0,9,70,2,10,22.95984299820938,32.7272735315556,6.0,1.0,Humid,Extreme Caution
2024-02-14,12:00,27,31,1.0,82,10,1012,75,5,february,2024-02-14 12:00:00,12,14,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,22.666666666666668,4.280051469282832,25.0,86.0,10,82,5,10,23.655606273859437,29.930368103555566,-2.0,-2.0,Very Humid,Caution
2024-02-14,15:00,26,30,2.1,87,10,1010,65,5,february,2024-02-14 15:00:00,15,14,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,22.583333333333332,4.190223265470795,28.0,71.0,10,87,5,10,23.66189655733806,26.0,-1.0,-2.0,Very Humid,Safe
2024-02-14,18:00,24,27,0.9,93,10,1012,73,2,february,2024-02-14 18:00:00,18,14,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,22.583333333333332,4.190223265470795,24.0,93.0,10,93,2,10,22.79484583114301,24.0,-2.0,2.0,Very Humid,Safe
2024-02-14,21:00,24,26,0.0,93,10,1014,30,1,february,2024-02-14 21:00:00,21,14,2,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,22.833333333333332,4.082482904638629,18.0,94.0,10,93,1,10,22.79484583114301,24.0,0.0,2.0,Very Humid,Safe
2024-02-15,00:00,23,26,0.1,96,10,1013,60,0,february,2024-02-15 00:00:00,0,15,2,0.0,1.0,0.8660254037844386,0.5000000000000001,23.041666666666668,3.950554905069794,18.0,93.0,10,96,1,8,22.325890690796808,23.0,,,Very Humid,Safe
2024-02-15,03:00,22,22,0.0,95,2,1012,43,1,february,2024-02-15 03:00:00,3,15,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,23.25,3.7445612734250706,17.0,94.0,5,95,1,8,21.16000639241318,22.0,-1.0,-1.0,Very Humid,Safe
2024-02-15,06:00,22,22,0.0,93,10,1013,24,1,february,2024-02-15 06:00:00,6,15,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,23.416666666666668,3.586407511783863,18.0,93.0,10,93,1,8,20.813154066524042,22.0,0.0,1.0,Very Humid,Safe
2024-02-15,09:00,29,32,0.1,72,10,1014,79,1,february,2024-02-15 09:00:00,9,15,2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,23.541666666666668,3.7297763852619883,26.0,73.0,10,72,1,8,23.426937389128796,33.104471796444386,7.0,1.0,Very Humid,Extreme Caution
2024-02-15,12:00,30,35,0.4,69,9,1011,76,4,february,2024-02-15 12:00:00,12,15,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,23.583333333333332,3.798359676476686,29.0,69.0,9,69,4,8,23.67530121210438,34.79838247777783,1.0,-3.0,Humid,Extreme Caution
2024-02-15,15:00,27,31,0.8,83,10,1010,77,1,february,2024-02-15 15:00:00,15,15,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,23.625,3.831363703185456,26.0,85.0,10,83,1,8,23.857456283805323,30.027103067111145,-3.0,-1.0,Very Humid,Caution
2024-02-15,18:00,25,28,0.3,92,10,1012,60,1,february,2024-02-15 18:00:00,18,15,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,23.666666666666668,3.841044543923672,24.0,95.0,10,92,1,8,23.60569527206446,25.0,-2.0,2.0,Very Humid,Safe
2024-02-15,21:00,23,26,0.1,93,10,1014,74,2,february,2024-02-15 21:00:00,21,15,2,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,23.875,3.6512356455219996,18.0,94.0,10,93,2,8,21.804017384915948,23.0,-2.0,2.0,Very Humid,Safe
2024-02-16,00:00,21,21,0.0,95,2,1012,42,1,february,2024-02-16 00:00:00,0,16,2,0.0,1.0,0.8660254037844386,0.5000000000000001,24.0,3.489113503954591,18.0,93.0,5,95,1,11,20.16645250965799,21.0,,,Very Humid,Safe
2024-02-16,03:00,19,19,0.0,94,2,1011,73,2,february,2024-02-16 03:00:00,3,16,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,24.041666666666668,3.419625795274999,18.0,93.0,5,94,2,11,18.010601769687202,19.0,-2.0,-1.0,Very Humid,Safe
2024-02-16,06:00,19,19,0.0,92,10,1013,22,2,february,2024-02-16 06:00:00,6,16,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,24.083333333333332,3.3481554515189784,18.0,92.0,10,92,2,11,17.66849763576304,19.0,0.0,2.0,Very Humid,Safe
2024-02-16,09:00,29,32,0.0,68,10,1013,73,0,february,2024-02-16 09:00:00,9,16,2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,24.166666666666668,3.4473262060638414,27.0,74.0,10,68,1,11,22.48094897433236,32.36288366844436,10.0,0.0,Humid,Extreme Caution
2024-02-16,12:00,30,34,0.5,67,10,1010,50,3,february,2024-02-16 12:00:00,12,16,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,24.25,3.566145160302347,28.0,77.0,10,67,3,11,23.186708063225698,34.33180335555565,1.0,-3.0,Humid,Extreme Caution
2024-02-16,15:00,28,32,0.9,80,10,1009,59,1,february,2024-02-16 15:00:00,15,16,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,24.333333333333332,3.6315844747302077,26.0,87.0,10,80,1,11,24.217156943132057,32.09907180177783,-2.0,-1.0,Very Humid,Extreme Caution
2024-02-16,18:00,25,28,0.1,93,10,1011,50,1,february,2024-02-16 18:00:00,18,16,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,24.375,3.6333300093057566,24.0,93.0,10,93,1,11,23.785639407046112,25.0,-3.0,2.0,Very Humid,Safe
2024-02-16,21:00,19,19,0.2,94,10,1013,54,0,february,2024-02-16 21:00:00,21,16,2,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,24.291666666666668,3.7356003727550364,21.0,92.0,10,94,1,11,18.010601769687202,19.0,-6.0,2.0,Very Humid,Safe
2024-02-17,00:00,20,20,0.1,94,2,1012,53,3,february,2024-02-17 00:00:00,0,17,2,0.0,1.0,0.8660254037844386,0.5000000000000001,24.333333333333332,3.6791618453199364,19.0,94.0,5,94,3,11,19.00289313076389,20.0,,,Very Humid,Safe
2024-02-17,03:00,19,19,0.0,93,10,1012,35,2,february,2024-02-17 03:00:00,3,17,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,24.291666666666668,3.7356003727550364,20.0,94.0,10,93,2,11,17.840354859948416,19.0,-1.0,0.0,Very Humid,Safe
2024-02-17,06:00,19,19,0.0,92,10,1012,18,3,february,2024-02-17 06:00:00,6,17,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,24.125,3.8820937873669497,23.0,92.0,10,92,3,11,17.66849763576304,19.0,0.0,0.0,Very Humid,Safe
2024-02-17,09:00,28,31,0.0,69,10,1012,88,1,february,2024-02-17 09:00:00,9,17,2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,24.083333333333332,3.832545602742578,29.0,70.0,10,69,1,11,21.768352509083098,30.53506764577775,9.0,0.0,Humid,Caution
2024-02-17,12:00,30,34,0.8,68,10,1010,55,4,february,2024-02-17 12:00:00,12,17,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,24.208333333333332,3.97797377597174,27.0,82.0,10,68,4,11,23.432572464128096,34.56297774444439,2.0,-2.0,Humid,Extreme Caution
2024-02-17,15:00,28,32,0.5,79,9,1009,75,5,february,2024-02-17 15:00:00,15,17,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,24.291666666666668,4.037639933412102,26.0,87.0,9,79,5,11,24.00711957690206,31.94609196355557,-2.0,-1.0,Very Humid,Caution
2024-02-17,18:00,24,27,0.1,91,10,1011,58,2,february,2024-02-17 18:00:00,18,17,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,24.291666666666668,4.037639933412102,24.0,93.0,10,91,2,11,22.435975706376436,24.0,-4.0,2.0,Very Humid,Safe
2024-02-17,21:00,20,20,0.0,93,10,1013,51,0,february,2024-02-17 21:00:00,21,17,2,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,24.125,4.131664576646205,24.0,93.0,10,93,1,11,18.831322805881488,20.0,-4.0,2.0,Very Humid,Safe
2024-02-18,00:00,19,19,0.0,93,10,1012,36,3,february,2024-02-18 00:00:00,0,18,2,0.0,1.0,0.8660254037844386,0.5000000000000001,23.958333333333332,4.257772092116466,23.0,96.0,10,93,3,12,17.840354859948416,19.0,,,Very Humid,Safe
2024-02-18,03:00,18,18,0.0,93,10,1012,24,4,february,2024-02-18 03:00:00,3,18,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,23.791666666666668,4.4132130330817185,22.0,95.0,10,93,4,12,16.849352034485644,18.0,-1.0,0.0,Very Humid,Safe
2024-02-18,06:00,18,18,0.0,92,10,1013,16,4,february,2024-02-18 06:00:00,6,18,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,23.625,4.557006072831823,22.0,93.0,10,92,4,12,16.678824728856874,18.0,0.0,1.0,Very Humid,Safe
2024-02-18,09:00,28,30,0.0,67,10,1013,9,1,february,2024-02-18 09:00:00,9,18,2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,23.583333333333332,4.51005318262933,29.0,72.0,10,67,1,12,21.28685616723625,30.278777123555578,10.0,0.0,Humid,Caution
2024-02-18,12:00,30,34,0.5,64,9,1011,81,2,february,2024-02-18 12:00:00,12,18,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,23.583333333333332,4.51005318262933,30.0,69.0,9,64,2,12,22.429394462234544,33.66366225555557,2.0,-2.0,Humid,Extreme Caution
2024-02-18,15:00,27,31,1.2,84,10,1010,58,1,february,2024-02-18 15:00:00,15,18,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,23.583333333333332,4.51005318262933,27.0,83.0,10,84,1,12,24.05719531071615,30.12494065911114,-3.0,-1.0,Very Humid,Caution
2024-02-18,18:00,25,27,0.9,92,10,1012,87,2,february,2024-02-18 18:00:00,18,18,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,23.583333333333332,4.51005318262933,25.0,92.0,10,92,2,12,23.60569527206446,25.0,-2.0,2.0,Very Humid,Safe
2024-02-18,21:00,19,19,0.1,93,10,1014,70,1,february,2024-02-18 21:00:00,21,18,2,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,23.416666666666668,4.605447310255134,23.0,93.0,10,93,1,12,17.840354859948416,19.0,-6.0,2.0,Very Humid,Safe
2024-02-19,00:00,18,18,0.0,91,10,1012,18,3,february,2024-02-19 00:00:00,0,19,2,0.0,1.0,0.8660254037844386,0.5000000000000001,23.291666666666668,4.713340610452946,21.0,95.0,10,91,3,12,16.506665780800038,18.0,,,Very Humid,Safe
2024-02-19,03:00,18,18,0.0,92,10,1012,25,3,february,2024-02-19 03:00:00,3,19,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,23.25,4.7571456549709215,19.0,94.0,10,92,3,12,16.678824728856874,18.0,0.0,0.0,Very Humid,Safe
2024-02-19,06:00,18,18,0.0,91,10,1014,14,2,february,2024-02-19 06:00:00,6,19,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,23.208333333333332,4.8001736079715585,19.0,92.0,10,91,2,12,16.506665780800038,18.0,0.0,2.0,Very Humid,Safe
2024-02-19,09:00,28,31,0.0,67,10,1014,84,4,february,2024-02-19 09:00:00,9,19,2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,23.166666666666668,4.751811248874218,29.0,68.0,10,67,4,12,21.28685616723625,30.278777123555578,10.0,0.0,Humid,Caution
2024-02-19,12:00,30,34,0.3,66,9,1011,79,6,february,2024-02-19 12:00:00,12,19,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,23.166666666666668,4.751811248874218,30.0,67.0,9,66,6,12,22.93761933665017,34.10485931111106,2.0,-3.0,Humid,Extreme Caution
2024-02-19,15:00,29,32,0.6,73,9,1010,73,6,february,2024-02-19 15:00:00,15,19,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,23.208333333333332,4.8001736079715585,28.0,80.0,9,73,6,12,23.656252106457593,33.29787407955561,-1.0,-1.0,Very Humid,Extreme Caution
2024-02-19,18:00,25,28,0.8,90,9,1012,83,1,february,2024-02-19 18:00:00,18,19,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,23.208333333333332,4.8001736079715585,25.0,93.0,9,90,1,12,23.240626115785112,25.0,-4.0,2.0,Very Humid,Safe
2024-02-19,21:00,19,19,0.4,92,10,1014,53,1,february,2024-02-19 21:00:00,21,19,2,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,23.208333333333332,4.8001736079715585,19.0,94.0,10,92,1,12,17.66849763576304,19.0,-6.0,2.0,Very Humid,Safe
2024-02-20,00:00,19,19,1.2,93,10,1013,55,1,february,2024-02-20 00:00:00,0,20,2,0.0,1.0,0.8660254037844386,0.5000000000000001,23.166666666666668,4.833458269249847,20.0,94.0,10,93,1,11,17.840354859948416,19.0,,,Very Humid,Safe
2024-02-20,03:00,19,19,1.6,94,10,1012,66,3,february,2024-02-20 03:00:00,3,20,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,23.166666666666668,4.833458269249847,19.0,93.0,10,94,3,11,18.010601769687202,19.0,0.0,-1.0,Very Humid,Safe
2024-02-20,06:00,19,19,0.5,93,9,1013,79,1,february,2024-02-20 06:00:00,6,20,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,23.166666666666668,4.833458269249847,19.0,92.0,9,93,1,11,17.840354859948416,19.0,0.0,1.0,Very Humid,Safe
2024-02-20,09:00,27,31,0.0,78,10,1013,89,2,february,2024-02-20 09:00:00,9,20,2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,23.125,4.79413137619047,28.0,69.0,10,78,2,11,22.826095485333095,29.554454533777832,8.0,0.0,Very Humid,Caution
2024-02-20,12:00,30,35,1.5,71,9,1010,89,4,february,2024-02-20 12:00:00,12,20,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,23.125,4.79413137619047,30.0,68.0,9,71,4,11,24.15168821840194,35.28188297777771,3.0,-3.0,Very Humid,Extreme Caution
2024-02-20,15:00,28,32,1.0,84,10,1009,59,4,february,2024-02-20 15:00:00,15,20,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,23.125,4.79413137619047,28.0,79.0,10,84,4,11,25.035042821297843,32.73258643911113,-2.0,-1.0,Very Humid,Extreme Caution
2024-02-20,18:00,25,28,0.0,92,10,1011,58,2,february,2024-02-20 18:00:00,18,20,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,23.166666666666668,4.806396703910564,24.0,91.0,10,92,2,11,23.60569527206446,25.0,-3.0,2.0,Very Humid,Safe
2024-02-20,21:00,20,20,0.0,93,10,1012,89,4,february,2024-02-20 21:00:00,21,20,2,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,23.166666666666668,4.806396703910564,20.0,93.0,10,93,4,11,18.831322805881488,20.0,-5.0,1.0,Very Humid,Safe
2024-02-21,00:00,20,20,0.0,93,10,1012,74,4,february,2024-02-21 00:00:00,0,21,2,0.0,1.0,0.8660254037844386,0.5000000000000001,23.208333333333332,4.772923328679113,19.0,93.0,10,93,4,11,18.831322805881488,20.0,,,Very Humid,Safe
2024-02-21,03:00,19,19,0.0,93,10,1011,23,4,february,2024-02-21 03:00:00,3,21,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,23.25,4.729647472845236,18.0,93.0,10,93,4,11,17.840354859948416,19.0,-1.0,-1.0,Very Humid,Safe
2024-02-21,06:00,19,19,0.0,92,10,1012,18,4,february,2024-02-21 06:00:00,6,21,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,23.291666666666668,4.685585357767753,18.0,92.0,10,92,4,11,17.66849763576304,19.0,0.0,1.0,Very Humid,Safe
2024-02-21,09:00,27,30,0.0,71,10,1012,78,1,february,2024-02-21 09:00:00,9,21,2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,23.25,4.646176548705307,28.0,67.0,10,71,1,11,21.280632586516848,28.939056981777714,8.0,0.0,Very Humid,Caution
2024-02-21,12:00,30,35,0.7,71,9,1010,86,3,february,2024-02-21 12:00:00,12,21,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,23.25,4.646176548705307,30.0,64.0,9,71,3,11,24.15168821840194,35.28188297777771,3.0,-2.0,Very Humid,Extreme Caution
2024-02-21,15:00,28,33,0.8,78,10,1008,51,3,february,2024-02-21 15:00:00,15,21,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,23.291666666666668,4.685585357767753,27.0,84.0,10,78,3,11,23.794749556927936,31.79527165377775,-2.0,-2.0,Very Humid,Caution
2024-02-21,18:00,25,28,0.6,92,9,1010,75,2,february,2024-02-21 18:00:00,18,21,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,23.291666666666668,4.685585357767753,25.0,92.0,9,92,2,11,23.60569527206446,25.0,-3.0,2.0,Very Humid,Safe
2024-02-21,21:00,23,25,0.0,94,10,1013,81,3,february,2024-02-21 21:00:00,21,21,2,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,23.458333333333332,4.596588211750736,19.0,93.0,10,94,3,11,21.97958843612107,23.0,-2.0,3.0,Very Humid,Safe
2024-02-22,00:00,24,26,0.0,94,10,1012,81,3,february,2024-02-22 00:00:00,0,22,2,0.0,1.0,0.8660254037844386,0.5000000000000001,23.708333333333332,4.447560803569672,18.0,91.0,10,94,3,9,22.971760616422685,24.0,,,Very Humid,Safe
2024-02-22,03:00,22,22,0.0,94,10,1011,78,4,february,2024-02-22 03:00:00,3,22,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,23.875,4.296737893069481,18.0,92.0,10,94,4,9,20.98738646263873,22.0,-2.0,-1.0,Very Humid,Safe
2024-02-22,06:00,21,21,0.0,92,10,1012,80,3,february,2024-02-22 06:00:00,6,22,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,24.0,4.1598494956052186,18.0,91.0,10,92,3,9,19.647723467716688,21.0,-1.0,1.0,Very Humid,Safe
2024-02-22,09:00,29,33,0.0,69,10,1012,13,2,february,2024-02-22 09:00:00,9,22,2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,24.041666666666668,4.206404709453214,28.0,67.0,10,69,2,9,22.721911017633463,32.54347754977772,8.0,0.0,Humid,Extreme Caution
2024-02-22,12:00,30,35,0.5,68,9,1010,89,5,february,2024-02-22 12:00:00,12,22,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,24.041666666666668,4.206404709453214,30.0,66.0,9,68,5,9,23.432572464128096,34.56297774444439,1.0,-2.0,Humid,Extreme Caution
2024-02-22,15:00,28,33,1.2,79,10,1008,74,4,february,2024-02-22 15:00:00,15,22,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,24.0,4.1598494956052186,29.0,73.0,10,79,4,9,24.00711957690206,31.94609196355557,-2.0,-2.0,Very Humid,Caution
2024-02-22,18:00,25,28,0.1,92,10,1010,70,3,february,2024-02-22 18:00:00,18,22,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,24.0,4.1598494956052186,25.0,90.0,10,92,3,9,23.60569527206446,25.0,-3.0,2.0,Very Humid,Safe
